id,band_1,band_2,inc_angle
02b582a3,"[[-21.534523 -23.612484 -24.095196 ... -25.731205 -24.876205 -23.157949]
 [-22.511536 -20.491039 -23.612522 ... -25.731205 -23.157911 -21.537285]
 [-20.997122 -20.65649  -22.307226 ... -24.34959  -23.61517  -24.608963]
 ...
 [-20.997612 -24.347473 -26.349812 ... -22.310329 -21.175814 -22.724096]
 [-21.535055 -25.149815 -23.381414 ... -27.74514  -22.110682 -21.537817]
 [-20.656982 -21.721931 -23.155832 ... -24.350119 -20.659668 -18.992962]]","[[-27.372257 -29.871071 -32.053997 ... -24.876167 -24.876205 -24.608963]
 [-23.380848 -24.87356  -26.033398 ... -23.853115 -24.876205 -24.608963]
 [-24.095158 -25.149324 -25.43417  ... -27.374943 -26.679737 -24.349663]
 ...
 [-27.742455 -26.033888 -26.67762  ... -28.959099 -26.036575 -23.853724]
 [-30.368032 -28.128595 -25.149853 ... -27.020897 -24.876736 -23.853724]
 [-26.349773 -26.67762  -24.347546 ... -26.352423 -23.384064 -24.098413]]",45.2909
c3a792ba,"[[-25.500051 -23.678484 -26.74309  ... -22.375866 -26.745806 -23.681278]
 [-24.412939 -24.161198 -24.161198 ... -22.17618  -26.745806 -24.675035]
 [-25.794559 -24.939558 -24.672319 ... -23.919224 -24.415737 -24.415775]
 ...
 [-26.100117 -24.413738 -24.940357 ... -26.418758 -23.450401 -25.798153]
 [-27.439051 -25.500891 -24.940357 ... -23.919983 -22.790396 -24.164753]
 [-29.937866 -27.439133 -23.679361 ... -25.503609 -23.682039 -23.682079]]","[[-28.598091 -27.083719 -27.808001 ... -32.122673 -26.102114 -25.50289 ]
 [-29.467447 -28.598173 -28.598173 ... -29.470161 -26.102114 -24.942314]
 [-32.119957 -32.119995 -30.960197 ... -24.674995 -27.810757 -28.600967]
 ...
 [-24.672997 -27.439091 -28.598972 ... -30.437054 -28.19762  -31.524288]
 [-24.161915 -25.500891 -26.100195 ... -28.601646 -29.471001 -27.811556]
 [-26.743849 -27.8088   -27.439173 ... -27.811478 -29.940624 -30.963715]]",44.5621
cc6cca1f,"[[-23.38545  -20.993311 -21.837326 ... -21.325264 -20.681629 -21.325382]
 [-23.38545  -19.934591 -20.52375  ... -20.68157  -20.681629 -21.841528]
 [-22.016304 -20.523691 -20.52375  ... -18.86841  -21.66605  -23.824219]
 ...
 [-19.251089 -20.994152 -21.322021 ... -20.528675 -22.581982 -26.103868]
 [-19.518368 -19.251148 -20.52459  ... -24.520184 -25.276014 -25.276073]
 [-20.994091 -18.37557  -19.518488 ... -22.976864 -22.204334 -23.605154]]","[[-25.813894 -28.036961 -27.341782 ... -24.519281 -25.275112 -25.275173]
 [-25.813894 -26.393227 -27.682447 ... -24.04966  -25.275112 -25.275173]
 [-24.759768 -25.538187 -26.698086 ... -28.041168 -26.70229  -26.397551]
 ...
 [-24.277933 -24.515976 -24.278051 ... -28.411615 -27.687433 -26.703131]
 [-27.014692 -27.014751 -24.760725 ... -27.346766 -26.703131 -27.346886]
 [-28.793514 -30.536577 -32.719528 ... -25.818998 -27.019016 -28.411797]]",38.1067
7b489754,"[[-17.67308  -15.940391 -20.755123 ... -18.629589 -20.599367 -20.921156]
 [-17.561056 -16.814621 -19.279451 ... -20.289074 -23.365421 -22.941689]
 [-17.901722 -18.25635  -16.513397 ... -18.629589 -22.737253 -24.042641]
 ...
 [-20.135113 -20.135113 -19.697126 ... -21.087229 -20.138788 -16.32255 ]
 [-19.416861 -19.145456 -19.416964 ... -21.96534  -20.138788 -19.99036 ]
 [-18.137215 -19.145456 -18.257126 ... -16.921762 -21.965391 -20.13884 ]]","[[-25.032618 -25.299948 -22.733629 ... -28.962185 -31.324223 -28.962288]
 [-27.798721 -24.773422 -23.807377 ... -28.172014 -31.324223 -31.324274]
 [-26.154987 -24.773422 -26.15509  ... -27.802345 -29.831551 -27.802448]
 ...
 [-26.776398 -26.776398 -29.828651 ... -23.811625 -23.151672 -27.107933]
 [-27.799446 -28.169167 -28.555321 ... -24.525936 -23.151672 -23.811729]
 [-30.794693 -30.794744 -32.481216 ... -23.811676 -22.538296 -22.538347]]",40.3904
93ec3e49,"[[-27.024399 -28.363403 -27.024469 ... -24.150484 -25.601498 -25.34227 ]
 [-23.926357 -26.425205 -25.086342 ... -25.090416 -23.716171 -24.845869]
 [-28.008827 -24.603668 -25.338194 ... -28.013046 -26.144686 -24.607885]
 ...
 [-22.528532 -20.702    -24.37496  ... -21.167454 -20.268185 -22.170933]
 [-21.819155 -21.991232 -22.16671  ... -22.17086  -21.489265 -22.170933]
 [-22.166637 -21.991232 -22.715548 ... -22.17086  -22.719696 -23.305553]]","[[-28.733002 -28.733072 -29.947031 ... -25.601498 -26.723816 -28.013046]
 [-26.140326 -25.086269 -28.363476 ... -26.42935  -26.144615 -26.723959]
 [-25.338051 -28.0089   -30.862322 ... -27.344572 -28.737362 -27.672451]
 ...
 [-27.343214 -26.143326 -26.428205 ... -27.675243 -26.147547 -24.379181]
 [-27.027399 -25.600353 -25.600353 ... -26.72682  -29.530396 -24.379181]
 [-24.149267 -25.600353 -27.027542 ... -26.72682  -23.933655 -23.509939]]",34.4721
813e4924,"[[-17.484482 -17.484482 -14.908571 ... -17.183905 -12.80704  -11.837844]
 [-17.484482 -16.88529  -18.240396 ... -17.183905 -12.394823 -11.784133]
 [-15.883713 -18.703754 -18.703754 ... -14.463423 -10.917373  -9.997372]
 ...
 [-12.988617 -13.694205 -14.834975 ... -11.419495 -12.87058  -14.179197]
 [-11.836482 -13.694205 -15.467026 ... -11.419495 -14.321593 -12.99299 ]
 [-12.222657 -12.393604 -12.988833 ... -16.152779 -12.99299  -12.170738]]","[[-23.928869 -23.928869 -21.322266 ... -22.91004  -25.871292 -24.378689]
 [-25.867069 -24.374468 -21.990812 ... -22.91004  -24.153069 -25.604155]
 [-25.340561 -27.027052 -27.027052 ... -24.153069 -23.933231 -23.105381]
 ...
 [-27.673532 -26.725111 -24.847021 ... -23.936028 -22.913052 -23.108246]
 [-23.103947 -26.725111 -27.345869 ... -23.936028 -24.613266 -24.851322]
 [-22.531113 -23.931944 -25.091854 ... -25.8743   -25.096012 -26.150139]]",34.4709
4071fcf3,"[[-19.514771 -17.125294 -15.077877 ... -21.101269 -19.093899 -19.663712]
 [-19.660755 -19.091026 -14.73721  ... -19.374073 -17.934059 -17.350937]
 [-18.300814 -19.091026 -15.61532  ... -17.128168 -18.30377  -16.092991]
 ...
 [-18.428192 -17.12587  -16.908752 ... -17.351471 -14.909324 -14.909324]
 [-17.811913 -16.802135 -16.090652 ... -18.431107 -14.994899 -14.412893]
 [-17.811913 -17.693777 -16.188799 ... -18.056118 -16.911625 -16.699806]]","[[-22.408426 -21.82268  -22.612892 ... -23.484997 -23.485039 -22.615767]
 [-21.273872 -20.926434 -24.196518 ... -27.846111 -29.060112 -24.977751]
 [-23.951744 -20.926434 -21.635921 ... -26.781244 -26.453476 -25.253559]
 ...
 [-23.714334 -22.209358 -22.613466 ... -23.485613 -23.040127 -23.040127]
 [-24.197008 -22.822735 -25.830494 ... -22.825607 -23.260036 -21.639412]
 [-24.197008 -22.613426 -25.536026 ... -26.45401  -23.955276 -22.825691]]",43.9873
4474eb06,"[[-25.978739 -23.631073 -25.399555 ... -20.909891 -23.40871  -25.687626]
 [-27.267897 -25.399511 -25.123791 ... -22.165709 -20.909937 -22.765064]
 [-25.978785 -24.59721  -24.100784 ... -23.865925 -21.788046 -22.360996]
 ...
 [-24.857063 -27.268585 -28.783047 ... -25.403368 -23.409355 -24.601114]
 [-24.101292 -27.99283  -30.121983 ... -25.403368 -27.271847 -27.271893]
 [-30.121937 -27.992876 -26.600204 ... -23.63493  -26.603373 -26.603416]]","[[-31.144299 -29.206144 -28.378336 ... -29.654886 -30.124554 -30.621071]
 [-33.643074 -31.70492  -30.121342 ... -29.654886 -30.621025 -30.124599]
 [-28.378292 -28.378336 -27.268036 ... -27.625732 -31.708179 -27.995493]
 ...
 [-28.378887 -27.268585 -28.783047 ... -26.603327 -29.210049 -29.210093]
 [-28.378887 -26.284227 -27.992876 ... -26.603327 -28.382195 -27.271893]
 [-29.652313 -29.652359 -28.783092 ... -28.382149 -30.62167  -29.655621]]",42.5591
27ac12ee,"[[-19.227491 -18.364416 -19.227617 ... -19.231239 -20.945545 -19.494595]
 [-18.13278  -17.907223 -17.907223 ... -18.975817 -18.975817 -20.484303]
 [-16.958666 -16.761314 -16.664328 ... -18.368164 -19.494595 -18.36829 ]
 ...
 [-19.360712 -19.90382  -18.021904 ... -18.37071  -18.730242 -16.574644]
 [-19.101477 -16.475962 -18.849756 ... -18.488951 -16.020037 -16.574644]
 [-17.266068 -16.475962 -14.923927 ... -18.488951 -17.693672 -14.317895]]","[[-20.785227 -21.945129 -24.867754 ... -27.793934 -28.904345 -29.732264]
 [-23.493374 -23.493439 -23.493439 ... -29.732199 -29.732199 -27.794064]
 [-25.119474 -23.707914 -24.623127 ... -32.230972 -33.473995 -27.794125]
 ...
 [-24.870228 -24.625605 -29.731119 ... -28.151119 -28.520851 -25.928238]
 [-24.870293 -24.387684 -25.924484 ... -26.812248 -29.734871 -25.928238]
 [-24.625605 -24.387684 -23.710583 ... -26.812248 -28.151247 -28.15131 ]]",36.9198
da120a5a,"[[-25.510109 -27.448349 -29.947165 ... -24.95223  -24.95223  -25.228035]
 [-26.109373 -27.448349 -29.947165 ... -26.427954 -27.451046 -25.80735 ]
 [-26.109413 -28.204159 -25.22542  ... -28.610842 -29.03467  -27.820755]
 ...
 [-25.511114 -28.609196 -27.449396 ... -26.113035 -27.097437 -25.808317]
 [-24.423962 -23.012381 -23.012421 ... -26.113075 -24.953278 -27.452091]
 [-28.205126 -22.588634 -24.950659 ... -23.015038 -23.234985 -26.113157]]","[[-27.817976 -32.130013 -31.530788 ... -30.972828 -30.972828 -27.820713]
 [-26.753067 -32.130013 -29.947165 ... -30.446251 -29.480198 -29.03471 ]
 [-27.818016 -29.032013 -27.093853 ... -30.972828 -31.533443 -30.446331]
 ...
 [-32.130978 -29.032978 -28.609234 ... -32.133636 -33.47261  -30.973877]
 [-35.968689 -28.205126 -25.511196 ... -28.207783 -30.4473   -27.82176 ]
 [-30.444601 -24.950621 -22.588675 ... -29.035637 -31.534452 -29.035719]]",44.459
adc216a4,"[[-24.800301 -26.871157 -31.648844 ... -25.346472 -30.564774 -30.564816]
 [-24.541    -24.289263 -26.871202 ... -28.325253 -26.874285 -28.72941 ]
 [-25.067579 -24.289263 -24.800388 ... -31.651926 -26.230637 -26.546564]
 ...
 [-30.562086 -29.596035 -30.562174 ... -29.599121 -29.153635 -28.729895]
 [-31.649239 -29.150507 -27.936594 ... -36.08934  -30.068787 -27.939722]
 [-33.58744  -28.726721 -26.871685 ... -29.599121 -29.599163 -28.325827]]","[[-30.561602 -29.595551 -31.088268 ... -30.564728 -30.564774 -32.251236]
 [-31.088181 -30.065174 -29.150068 ... -33.590084 -30.564774 -32.894928]
 [-31.088181 -32.248062 -30.065216 ... -31.091351 -32.251236 -32.251278]
 ...
 [-31.088665 -34.343254 -32.248589 ... -30.068741 -29.153635 -28.325827]
 [-30.065613 -32.248547 -32.892284 ... -30.068741 -28.729851 -28.325827]
 [-32.248501 -33.587482 -35.17115  ... -31.091793 -31.652412 -29.599209]]",43.3374
8c733ab0,"[[-18.862127 -19.413841 -13.982383 ... -13.325311 -13.396259 -14.617382]
 [-14.61432  -14.61432  -12.074713 ... -15.388021 -15.847742 -15.847742]
 [-14.451962 -13.464771 -16.230867 ... -15.210752 -14.06193  -15.388107]
 ...
 [-11.092962  -9.545876 -13.61005  ... -17.73929  -14.455492 -12.139627]
 [-12.775521 -15.208286 -20.313778 ... -16.136168 -13.047935 -12.263756]
 [-13.90699  -14.533314 -16.73947  ... -18.60247  -17.857553 -15.661495]]","[[-25.577969 -24.239075 -24.750202 ... -28.27496  -28.67907  -27.164698]
 [-25.872477 -25.872477 -25.017481 ... -27.888899 -27.519274 -27.519274]
 [-24.750158 -27.161678 -25.872562 ... -27.888899 -26.496223 -27.888985]
 ...
 [-27.162104 -28.676559 -26.177828 ... -28.275471 -26.824501 -28.275557]
 [-29.100346 -29.545918 -28.676645 ... -26.496693 -30.018559 -32.201492]
 [-25.872986 -26.821522 -25.578606 ... -25.581541 -26.180849 -30.0186  ]]",43.9011
fd5e52ba,"[[-22.657684 -20.058544 -22.071949 ... -20.061382 -21.70512  -23.074314]
 [-22.657684 -21.347704 -19.068886 ... -20.366182 -20.061434 -23.288841]
 [-25.224104 -24.445791 -20.058641 ... -21.009926 -25.227041 -23.288841]
 ...
 [-23.507769 -22.65974  -21.887203 ... -27.373154 -27.373201 -24.205952]
 [-24.20306  -21.52519  -21.887203 ... -24.702375 -27.373201 -23.076374]
 [-24.20306  -24.699581 -24.203157 ... -31.810177 -23.290852 -21.012035]]","[[-29.306454 -25.784679 -23.285904 ... -28.481491 -26.081984 -25.502758]
 [-29.306454 -30.221653 -24.956875 ... -25.226944 -24.700415 -23.508749]
 [-24.697525 -23.285954 -24.201153 ... -25.502758 -24.959763 -23.508749]
 ...
 [-24.203012 -24.958832 -22.074003 ... -24.450592 -27.032536 -28.887617]
 [-24.958832 -26.385948 -22.074003 ... -24.961674 -27.032536 -25.229052]
 [-24.958832 -23.733486 -21.704384 ... -29.311401 -27.373253 -28.097544]]",41.4386
26f7b798,"[[-18.499155 -18.629812 -17.290915 ... -13.734283 -13.439857 -12.225941]
 [-13.583051 -12.543697 -13.9592   ... -15.653784 -14.517365 -13.439898]
 [-13.806734 -12.036347 -13.882671 ... -16.435066 -15.560925 -14.274992]
 ...
 [-15.651542 -14.193386 -13.657561 ... -16.747719 -15.939184 -18.633196]
 [-14.934773 -13.013829 -14.934853 ... -16.23361  -15.2886   -18.373896]
 [-15.285767 -13.152807 -15.840452 ... -14.117536 -14.117575 -17.071531]]","[[-25.77269  -22.555704 -21.578772 ... -21.044043 -23.427811 -25.196287]
 [-24.91769  -24.139368 -27.416544 ... -24.920444 -22.154428 -21.95927 ]
 [-25.478266 -25.478306 -24.139408 ... -26.396168 -22.154428 -23.20223 ]
 ...
 [-23.895151 -23.199947 -20.373404 ... -26.080835 -27.789478 -25.776115]
 [-25.773241 -23.657206 -20.535763 ... -24.920996 -29.003433 -30.415096]
 [-21.956951 -22.351871 -21.579323 ... -22.982796 -24.142673 -25.776115]]",45.2393
224d5423,"[[-26.443598 -24.095947 -24.810322 ... -24.814583 -24.100332 -24.332031]
 [-24.810198 -23.435944 -23.87039  ... -23.440266 -24.569954 -27.396601]
 [-23.65036  -22.822569 -23.226698 ... -26.752781 -32.773445 -29.675467]
 ...
 [-23.227312 -23.227312 -23.871069 ... -25.86945  -24.101074 -23.441132]
 [-21.044424 -22.250404 -24.096752 ... -23.441008 -23.655548 -24.570759]
 [-21.044424 -21.712961 -25.589424 ... -23.231699 -23.027378 -25.06723 ]]","[[-27.732758 -28.457066 -26.149258 ... -26.447983 -28.461447 -28.847614]
 [-27.392092 -28.087397 -28.08746  ... -26.153517 -29.251617 -33.417198]
 [-24.810198 -24.327585 -26.443722 ... -25.86871  -27.396538 -32.17424 ]
 ...
 [-25.589298 -25.589298 -24.811001 ... -27.069408 -26.154324 -25.869576]
 [-25.865067 -25.865128 -26.149998 ... -28.462128 -24.815386 -24.332773]
 [-25.865067 -23.871069 -22.437267 ... -28.84823  -25.067169 -24.332773]]",37.2294
204941f0,"[[-21.582905 -15.472338 -16.417433 ... -16.223185 -16.321377 -14.383223]
 [-15.562348 -14.7017   -18.557684 ... -14.462456 -14.623356 -15.748519]
 [-15.838114 -15.035814 -18.686367 ... -12.540208 -13.847314 -17.149277]
 ...
 [-16.318436 -13.918974 -17.478365 ... -19.224493 -20.093851 -18.309433]
 [-19.939529 -19.084534 -21.228779 ... -19.504707 -21.956192 -18.309433]
 [-18.06144  -22.538765 -21.228779 ... -15.841644 -18.953081 -16.521425]]","[[-25.104729 -24.326412 -28.763432 ... -32.932121 -30.602053 -28.766689]
 [-23.843739 -26.580544 -27.973307 ... -33.627361 -32.288471 -28.766689]
 [-25.104773 -25.380583 -26.908396 ... -30.105536 -27.976475 -26.583801]
 ...
 [-28.763702 -31.125734 -30.599201 ... -29.190702 -28.362894 -26.911926]
 [-29.633017 -30.599155 -29.18758  ... -28.362848 -29.190748 -27.60717 ]
 [-31.686264 -32.285572 -29.18758  ... -25.108303 -30.602369 -29.190792]]",42.4664
908cfb4f,"[[-16.002668 -17.827381 -18.907076 ... -19.437534 -20.597431 -19.713415]
 [-18.055914 -17.715305 -18.780272 ... -23.965519 -20.913315 -23.520048]
 [-20.909264 -20.749943 -20.288694 ... -24.679831 -25.190968 -21.075787]
 ...
 [-20.594292 -20.594292 -20.289547 ... -25.191769 -27.95788  -28.327606]
 [-21.754129 -20.750854 -21.238098 ... -24.680689 -26.01968  -22.69311 ]
 [-21.578651 -21.933285 -21.933342 ... -22.892681 -24.436056 -22.69311 ]]","[[-29.112755 -27.598398 -24.431206 ... -26.313173 -26.933916 -30.952271]
 [-26.929865 -27.952972 -25.730021 ... -27.60239  -27.956966 -27.602448]
 [-29.112755 -26.614037 -27.95303  ... -26.313231 -25.734015 -25.191025]
 ...
 [-38.65609  -38.65609  -30.45266  ... -29.541451 -27.95788  -27.957937]
 [-28.323496 -29.537508 -28.709713 ... -29.117662 -29.11772  -28.327606]
 [-27.258585 -29.983036 -29.983093 ... -28.713596 -27.603304 -25.73493 ]]",38.8069
824277c3,"[[-21.525124 -26.66765  -24.596878 ... -22.300375 -24.088421 -23.148527]
 [-19.404055 -22.098064 -22.925957 ... -22.714066 -24.088421 -22.71414 ]
 [-20.159864 -22.502171 -21.712036 ... -23.148451 -22.714104 -23.374147]
 ...
 [-21.342781 -21.903393 -23.372009 ... -20.818865 -22.101254 -28.121891]
 [-21.163683 -23.146351 -22.098627 ... -22.505283 -24.867308 -28.949745]
 [-24.338064 -24.086321 -24.864719 ... -22.505283 -22.101254 -28.949745]]","[[-24.86408  -25.424692 -25.139921 ... -21.527786 -22.928581 -23.148527]
 [-21.342257 -24.864119 -23.603119 ... -22.928543 -23.148489 -23.148527]
 [-23.371447 -22.925957 -21.525234 ... -24.340164 -23.605747 -23.148527]
 ...
 [-23.603571 -22.298275 -22.926481 ... -22.300901 -24.340729 -27.011545]
 [-28.523218 -23.603609 -23.603647 ... -23.148977 -26.343033 -27.735788]
 [-24.338064 -23.372009 -25.719757 ... -21.345446 -24.600029 -27.735788]]",45.9375
37707ccf,"[[-29.607559 -26.685057 -24.998699 ... -29.188004 -32.709888 -30.52706 ]
 [-28.39366  -28.779823 -29.18395  ... -29.611851 -29.61191  -31.550169]
 [-30.053146 -27.669477 -26.380377 ... -27.673649 -27.67371  -28.784115]
 ...
 [-27.329464 -25.525991 -26.086626 ... -31.024187 -28.784771 -27.006012]
 [-31.019955 -28.780539 -28.780598 ... -31.550766 -30.527775 -29.612684]
 [-33.350063 -33.350124 -30.523602 ... -26.690006 -26.385267 -25.806049]]","[[-28.779705 -30.522766 -28.024052 ... -28.028164 -27.673649 -27.67371 ]
 [-29.607618 -29.607677 -28.779884 ... -31.023472 -27.005234 -25.262289]
 [-28.779764 -29.607677 -29.607737 ... -32.110626 -28.028286 -26.090143]
 ...
 [-30.053862 -31.020014 -34.045425 ... -29.188782 -31.024246 -28.02906 ]
 [-26.685772 -29.184607 -32.107227 ... -26.385208 -29.188841 -30.527836]
 [-25.258654 -28.780539 -30.523602 ... -26.385208 -28.784771 -28.02906 ]]",38.1366
7e02f2d0,"[[-17.108082 -17.647697 -17.536993 ... -17.755939 -17.643806 -18.101009]
 [-18.968149 -18.104956 -17.536993 ... -18.101118 -18.83552  -20.837767]
 [-19.783049 -17.873318 -17.759722 ... -18.219296 -19.498886 -20.521881]
 ...
 [-17.537708 -21.004677 -18.588179 ... -15.661835 -16.116642 -15.931774]
 [-17.989079 -17.004663 -18.968699 ... -16.401505 -16.695915 -16.69586 ]
 [-17.214027 -17.004663 -14.984077 ... -17.644518 -18.964859 -18.461134]]","[[-24.860067 -24.363539 -26.546375 ... -22.421503 -22.81633  -25.658409]
 [-24.363594 -25.119312 -26.546375 ... -25.382751 -23.664406 -25.382643]
 [-24.860067 -25.386591 -25.6623   ... -28.637299 -25.658464 -28.251085]
 ...
 [-28.255692 -30.881216 -28.641685 ... -27.88213  -25.943874 -24.360197]
 [-27.531506 -27.53145  -31.407795 ... -27.88213  -24.122267 -24.360197]
 [-24.608944 -27.53145  -28.255636 ... -25.659178 -26.543196 -25.383301]]",38.9177
56c8639e,"[[-27.590265 -27.590265 -27.590311 ... -32.918758 -35.19767  -32.91885 ]
 [-30.585514 -29.619463 -31.112179 ... -32.275066 -34.369816 -31.115314]
 [-32.915623 -34.36668  -32.272018 ... -32.918804 -30.588737 -29.622688]
 ...
 [-27.960514 -27.236317 -29.174561 ... -29.623182 -29.623226 -29.177744]
 [-29.620001 -29.620047 -29.62009  ... -32.919384 -32.275738 -31.115944]
 [-31.673248 -32.272556 -31.673336 ... -38.296291 -32.275738 -29.177744]]","[[-31.112091 -31.112091 -30.089085 ... -31.6758   -31.115273 -27.593491]
 [-31.672667 -30.089085 -30.08913  ... -27.963068 -29.177071 -30.092266]
 [-29.619419 -31.112137 -33.610954 ... -31.675846 -30.588737 -30.588781]
 ...
 [-30.089622 -31.673294 -32.916294 ... -31.115854 -31.676474 -30.092892]
 [-28.346619 -30.58614  -32.272602 ... -27.59403  -27.963741 -27.239544]
 [-31.112673 -30.089666 -30.586184 ... -28.3498   -31.676474 -28.753958]]",42.5075
82db4fdc,"[[-13.278074 -14.664642 -14.581562 ... -13.424402 -14.023706 -13.069905]
 [-12.726442 -15.920498 -16.017588 ... -15.008028 -13.000656 -13.280909]
 [-11.541585 -13.791391 -13.34968  ... -13.209965 -15.453633 -14.921717]
 ...
 [-12.528781 -18.355673 -17.739433 ... -12.597094 -15.18409  -15.008651]
 [-13.207711 -16.520267 -16.836189 ... -15.008573 -16.218227 -15.18413 ]
 [-15.920963 -16.215467 -18.747623 ... -17.742115 -19.160778 -16.420273]]","[[-22.335901 -21.750153 -24.123989 ... -22.966827 -25.180834 -24.126743]
 [-22.335941 -22.540361 -22.74971  ... -23.643993 -26.380791 -26.708639]
 [-22.964111 -23.184055 -20.853985 ... -27.049267 -27.049305 -24.637867]
 ...
 [-27.401588 -24.635572 -23.184601 ... -21.753416 -22.967413 -23.644617]
 [-24.376236 -26.062691 -21.941641 ... -21.383747 -21.753454 -23.644617]
 [-21.563856 -22.136799 -21.563932 ... -24.127213 -23.644577 -23.644617]]",45.2393
0d276791,"[[-21.308735 -21.477459 -17.899105 ... -20.364414 -20.669273 -21.82917 ]
 [-17.24724  -21.477459 -19.781086 ... -19.111538 -18.131868 -20.825899]
 [-17.898987 -18.851879 -20.981045 ... -23.168049 -18.486444 -21.48175 ]
 ...
 [-21.825596 -21.825655 -19.371368 ... -23.168764 -25.263531 -23.812578]
 [-21.30945  -21.650177 -20.822382 ... -23.168764 -26.385849 -26.385908]
 [-22.374359 -20.361015 -21.144115 ... -24.752388 -25.263531 -25.004292]]","[[-28.024578 -28.394306 -24.502871 ... -27.005699 -28.398478 -30.527645]
 [-28.780348 -28.394306 -26.086494 ... -29.188648 -28.02887  -28.784698]
 [-30.523354 -27.329395 -26.086494 ... -30.057962 -28.02887  -28.028929]
 ...
 [-28.025291 -28.39502  -26.381674 ... -25.263472 -27.675009 -28.029644]
 [-26.381554 -29.18519  -26.686474 ... -25.263472 -26.091385 -25.263592]
 [-28.394958 -29.608974 -27.670834 ... -24.269714 -24.269773 -24.038198]]",38.137
